sample_id,pos_x,pos_y,pos_z,path_0_mag,path_0_delay,path_1_mag,path_1_delay,path_2_mag,path_2_delay,path_3_mag,path_3_delay,path_4_mag,path_4_delay,path_5_mag,path_5_delay,path_6_mag,path_6_delay,path_7_mag,path_7_delay,path_8_mag,path_8_delay,path_9_mag,path_9_delay
207,-0.5276945867020153,-9.07654210439173,1.0,4.4669046e-05,5.8220614e-08,1.9281524e-05,6.810952e-08,1.7292336e-05,0.0,7.87989e-06,7.509277e-08,5.992137e-06,6.2671077e-09,5.454369e-06,6.920262e-08,5.0177537e-06,2.1660899e-08,2.580142e-06,3.2033292e-09,2.5800452e-06,3.2033256e-09,2.4955948e-06,1.27272415e-08
208,10.94670205818321,-4.449422319645512,1.0,0.0005215741,0.0,0.00019835022,9.335906e-09,4.892214e-05,2.593051e-09,4.3676082e-05,3.7193246e-08,2.9756713e-05,4.2497454e-08,2.3287294e-05,6.403313e-08,1.878326e-05,6.80467e-08,1.7003276e-05,1.1474885e-08,1.27703e-05,5.9865926e-09,1.2652384e-05,2.4734817e-08
209,10.637869772647885,-1.7598477387307856,1.0,0.0006315895,0.0,7.201697e-05,2.7983695e-09,3.4316072e-05,4.7932282e-08,2.5624055e-05,5.3739342e-08,1.633319e-05,3.463395e-09,1.478761e-05,1.7866174e-07,1.4748367e-05,2.5996592e-08,1.2207409e-05,1.3888698e-08,7.872856e-06,6.4901236e-08,7.073694e-06,5.975701e-08
210,10.499816571432746,11.115021902268438,1.0,0.00024797866,0.0,0.00012992386,9.667257e-09,8.573522e-05,6.8611286e-09,2.4181873e-05,1.5289758e-07,1.8914137e-05,1.1425957e-08,1.6064834e-05,7.34433e-08,1.4538527e-05,7.777881e-08,1.1145904e-05,8.70023e-09,1.0594128e-05,7.904145e-09,6.520967e-06,2.1102782e-08
211,8.018167045602937,3.9597387167230487,1.0,0.00057660014,0.0,0.00017995403,2.6998087e-08,8.245449e-05,3.2439367e-09,8.245249e-05,3.2439367e-09,3.250805e-05,4.3604757e-08,3.094982e-05,5.8494535e-08,1.8709643e-05,7.3461415e-09,1.7002849e-05,4.0040646e-09,1.700211e-05,4.004061e-09,1.3895748e-05,2.883435e-08
212,-0.37749406694740095,9.466205827156138,1.0,0.00011403207,5.702526e-08,4.3306027e-05,0.0,3.052686e-05,5.823555e-08,2.9277546e-05,1.3473286e-07,2.6695514e-05,5.8235557e-08,1.8679088e-05,1.0908904e-07,1.306941e-05,1.9218021e-08,5.87973e-06,3.1032883e-09,4.3458144e-06,5.4696045e-08,4.322822e-06,6.653693e-08
213,-2.022648733377846,6.4419747198453905,1.0,0.000119654,6.7441505e-08,3.449505e-05,0.0,3.1810017e-05,6.862253e-08,2.9175666e-05,6.862253e-08,1.4130663e-05,8.498572e-08,8.592794e-06,3.7505004e-08,7.2021276e-06,3.9520263e-09,6.339737e-06,7.9761584e-08,4.7610924e-06,5.453203e-08,4.654488e-06,6.989207e-08
214,1.950768949325477,1.470625615312219,1.0,0.00037989006,0.0,0.0001470685,6.25529e-08,6.909498e-05,5.975002e-09,6.909338e-05,5.975e-09,2.9342691e-05,1.5823699e-07,2.3029046e-05,6.3865286e-08,2.2867423e-05,6.396323e-08,1.7501658e-05,1.2267396e-08,1.3480994e-05,6.424281e-08,1.0540132e-05,7.216288e-09
215,4.5262201831880375,9.768686898125708,1.0,0.00016247641,0.0,0.00012586973,3.8524778e-08,3.540096e-05,1.6344533e-08,2.6863074e-05,1.4694571e-07,2.5704734e-05,3.9959478e-08,1.9223711e-05,3.995947e-08,1.8574601e-05,2.801798e-09,1.8573483e-05,2.801798e-09,1.7240538e-05,9.693824e-08,1.0917257e-05,7.940197e-08
216,5.468219639904699,-3.0364546097706633,1.0,0.00061822194,0.0,0.0001660185,4.2505e-08,0.000100563244,4.145802e-09,2.7512224e-05,1.6101373e-07,2.310915e-05,5.190379e-08,2.2136404e-05,9.107934e-09,1.8346522e-05,5.08499e-09,1.4557562e-05,4.4139156e-08,1.123319e-05,3.2538225e-08,9.024626e-06,7.52979e-08
217,0.14314327152094108,-0.28572548591460567,1.0,0.00013768148,7.0600564e-08,6.7463836e-05,0.0,3.0316784e-05,1.5440845e-07,2.8807774e-05,1.0429539e-07,2.7941654e-05,1.0563848e-07,2.6146534e-05,7.191509e-08,2.5965057e-05,7.191509e-08,1.9139388e-05,6.657136e-09,1.9139386e-05,6.657136e-09,1.0775963e-05,1.052371e-07
218,1.2335402112912686,3.3758229576035674,1.0,0.00015118532,0.0,0.0001409118,6.323864e-08,2.6892723e-05,6.459793e-08,2.564001e-05,5.392394e-09,2.5639427e-05,5.392394e-09,2.4543928e-05,6.459793e-08,1.3988628e-05,9.069775e-08,1.3319309e-05,5.5531956e-08,6.162553e-06,1.1317004e-08,4.2968927e-06,1.7741327e-07
219,5.277507563770605,-8.784210156968744,1.0,0.00021485238,0.0,0.00013440008,3.654864e-08,3.6046353e-05,2.1732237e-08,2.6780788e-05,1.5048144e-07,2.6538268e-05,2.9163267e-09,2.445053e-05,3.805232e-08,1.9223617e-05,1.5592434e-07,1.7671186e-05,9.447532e-08,1.7429456e-05,3.8052328e-08,1.2102783e-05,7.814218e-08
220,10.292130907587786,10.193663394905062,1.0,0.0002739739,0.0,0.00013741094,1.1036647e-08,7.479919e-05,1.1482818e-08,4.6653695e-05,2.0753525e-08,1.8570487e-05,1.28294815e-08,1.653645e-05,7.2908165e-08,1.51296135e-05,7.7802426e-08,1.0299168e-05,1.326304e-08,9.792856e-06,2.1725484e-09,9.789557e-06,2.1725484e-09
221,-9.022854313655053,10.049507205549396,1.0,9.229904e-05,7.2100505e-08,3.478644e-05,7.30312e-08,3.308824e-05,7.30312e-08,2.4780944e-05,7.8582374e-08,1.9219273e-05,0.0,1.4387945e-05,9.516695e-08,9.724964e-06,1.3337447e-07,6.762624e-06,1.2771775e-08,6.3032294e-06,1.7373598e-08,5.4154693e-06,7.432217e-08
222,6.920236315823125,-7.410565704310114,1.0,0.0003281737,0.0,0.00015014845,3.0170725e-08,4.1134972e-05,2.9412988e-09,4.1133095e-05,2.9412952e-09,4.024841e-05,4.8832696e-08,3.90748e-05,2.808801e-08,2.1117792e-05,3.1822665e-08,1.8103701e-05,8.8152355e-08,1.2781162e-05,3.1822665e-08,9.767675e-06,6.7230594e-09
223,10.109126311778546,-0.5176663262760073,1.0,0.0006737161,0.0,0.00020665741,1.5155152e-08,8.4638006e-05,2.9452387e-09,8.4633946e-05,2.9452423e-09,2.8018347e-05,5.6215672e-08,2.3026012e-05,6.314434e-08,2.0082645e-05,6.7312804e-09,1.8518142e-05,3.642068e-09,1.5299294e-05,2.684877e-08,8.22584e-06,6.425694e-08
224,5.315461262984524,-1.5353596421654014,1.0,0.0003362136,0.0,0.00012363656,7.764516e-09,6.688482e-05,4.4424635e-08,6.1530634e-05,4.4508344e-09,6.1529914e-05,4.450831e-09,4.5894798e-05,8.215277e-09,1.8914996e-05,1.1213288e-08,1.5236162e-05,1.1213288e-08,1.49056405e-05,9.671968e-09,1.1742754e-05,1.2619424e-08
225,9.218252943661629,-8.673149144607127,1.0,0.00031632016,0.0,0.0001482315,1.7254749e-08,5.674153e-05,1.9671496e-08,4.215098e-05,3.2632798e-08,2.5171428e-05,1.5580616e-07,2.404802e-05,2.445379e-09,2.4044683e-05,2.445379e-09,1.8767796e-05,1.9037167e-08,1.8512948e-05,1.6105747e-07,1.6518097e-05,7.2938825e-08
226,-5.5608914768797035,-7.715030602098726,1.0,3.4064873e-05,7.261167e-08,3.2906097e-05,1.166261e-07,6.190988e-06,2.7604461e-08,5.457122e-06,3.6611905e-08,3.986193e-06,0.0,2.7596693e-06,9.428835e-08,2.4099475e-06,5.337358e-08,1.540926e-06,2.7671842e-08,9.4032885e-07,3.8161534e-08,9.249874e-07,3.8225814e-09
227,7.075500430283444,-5.367191725070664,1.0,0.0004614461,0.0,0.00016534487,3.133333e-08,6.6344e-05,3.2609933e-09,6.634257e-05,3.2609933e-09,3.463901e-05,5.7184998e-08,3.3121472e-05,3.8388777e-08,1.9636467e-05,8.588838e-08,1.8397019e-05,3.3053496e-08,1.5024796e-05,7.380791e-09,1.3639522e-05,4.024681e-09
228,-9.892357251781826,6.9494361951863866,1.0,9.630262e-05,7.694618e-08,3.5720386e-05,7.7874276e-08,2.1259331e-05,0.0,1.069098e-05,1.290873e-07,5.6679214e-06,2.7467795e-08,5.421983e-06,7.9165076e-08,3.1540267e-06,8.9857025e-08,2.7893582e-06,9.901582e-08,2.6784244e-06,3.7165908e-08,2.1846492e-06,7.616265e-08
229,-3.5282233182235547,-11.390321354639891,1.0,6.0949715e-05,6.432147e-08,3.0135063e-05,1.18204916e-07,2.2771535e-05,1.2012075e-07,2.1524153e-05,0.0,1.861574e-05,6.53633e-08,7.71976e-06,6.8055073e-09,4.787233e-06,4.021303e-08,3.4312372e-06,7.6218974e-08,2.6735956e-06,4.3887518e-08,2.2242227e-06,2.5732056e-09
230,9.777459528913756,5.501874821655004,1.0,0.00047798312,0.0,5.0546423e-05,2.7081946e-09,4.357959e-05,3.424076e-08,2.021358e-05,6.7942196e-08,1.8457637e-05,7.47598e-08,1.1762198e-05,3.3534917e-09,1.1760374e-05,3.3534917e-09,1.13516e-05,2.5452895e-08,6.2137055e-06,7.572754e-08,5.885454e-06,3.572993e-08
231,0.6296755907551699,-4.136363913412095,1.0,0.0001363648,6.4217666e-08,9.097581e-05,0.0,2.824011e-05,6.553932e-08,2.565432e-05,6.553931e-08,2.294084e-05,1.0809586e-07,1.5165235e-05,5.091332e-09,1.5165005e-05,5.091332e-09,1.2534612e-05,5.1584045e-08,9.220525e-06,1.0896622e-07,9.09778e-06,7.881438e-08
232,7.861851695938039,9.342959540942982,1.0,0.0002648632,0.0,0.00013830191,2.3602738e-08,5.308582e-05,1.7084297e-08,2.5571824e-05,1.5310098e-07,2.266652e-05,2.5218156e-09,2.2663966e-05,2.5218156e-09,2.1251284e-05,2.5256263e-08,1.4511576e-05,7.5414086e-08,1.1889459e-05,2.525627e-08,7.2859475e-06,1.8250276e-08
233,8.193603169073537,-6.557728663730259,1.0,0.0004054042,0.0,4.8335456e-05,2.8607623e-09,4.8332666e-05,2.8607658e-09,4.1412583e-05,3.1161353e-08,1.8274457e-05,8.254325e-08,1.7958115e-05,2.5954318e-08,1.1667395e-05,6.554572e-09,1.0789124e-05,3.539352e-09,1.0788202e-05,3.539352e-09,8.4193e-06,2.595431e-08
234,6.473961330405913,-0.4743853323360643,1.0,0.000804655,0.0,0.0001760311,3.7806494e-08,0.00013034874,4.0519677e-09,0.00013034757,4.0519694e-09,2.8610957e-05,8.931231e-09,2.4024312e-05,4.9734084e-09,2.4024286e-05,4.973412e-09,2.0477957e-05,6.32504e-08,1.4851339e-05,3.2161832e-08,1.1349929e-05,3.9542087e-08
235,-4.0641345916829295,9.367714485590017,1.0,0.00010494129,6.6147564e-08,3.3019463e-05,6.722502e-08,3.133143e-05,1.20366e-07,3.0397678e-05,6.722501e-08,2.4684934e-05,0.0,1.7199196e-05,7.530399e-08,9.994842e-06,1.5524677e-07,6.8359727e-06,1.8923252e-08,5.01456e-06,4.107992e-08,4.731642e-06,6.847218e-08
236,-2.8249400861585716,6.43741216521914,1.0,0.00011696717,6.921571e-08,3.3469994e-05,0.0,3.00298e-05,7.03655e-08,7.3665215e-06,3.705683e-08,6.8586332e-06,3.8494203e-09,6.858442e-06,3.8494203e-09,5.796554e-06,7.914883e-08,4.9172186e-06,5.1189247e-08,2.1865856e-06,7.0401796e-08,2.0200478e-06,3.1314954e-08
237,-0.3500409919516976,-8.494152478511761,1.0,4.587447e-05,5.8832278e-08,1.8986877e-05,0.0,1.8350667e-05,7.0442134e-08,8.3182185e-06,7.525129e-08,7.0628885e-06,9.87011e-09,5.2579962e-06,7.152948e-08,5.084833e-06,2.532364e-08,2.9504288e-06,3.3691947e-09,2.9503583e-06,3.3691947e-09,2.6567275e-06,1.26470105e-08
238,7.656459315123854,-9.027146576318003,1.0,0.00027261593,0.0,0.00014021908,2.4892945e-08,5.0106377e-05,1.8895353e-08,2.572255e-05,1.5344398e-07,2.5456038e-05,2.5892746e-09,2.5453613e-05,2.589271e-09,2.1324888e-05,2.6543884e-08,1.8961564e-05,1.5833356e-07,1.6761363e-05,8.641537e-08,1.21241155e-05,2.6543884e-08
239,-1.1793480998655266,-0.35901643817526896,1.0,0.00013156419,7.438459e-08,6.467683e-05,0.0,3.110632e-05,1.4943635e-07,2.9422117e-05,1.0670059e-07,2.8338749e-05,1.08344686e-07,2.7983799e-05,7.563515e-08,1.8092267e-05,6.4700645e-09,1.8092225e-05,6.4700645e-09,1.1264876e-05,1.0761921e-07,1.1044204e-05,1.09251054e-07
240,-1.6303762581871606,-1.1974065853886504,1.0,6.039512e-05,0.0,2.9328536e-05,7.619197e-08,1.6437174e-05,6.1689907e-09,1.643704e-05,6.1689907e-09,1.1708572e-05,1.05858405e-07,1.0942057e-05,1.1125201e-07,8.031113e-06,6.5741986e-08,5.6619538e-06,2.5303916e-07,5.285264e-06,1.2573306e-08,4.7557787e-06,6.423541e-08
241,8.667529787029139,3.7399250096300065,1.0,0.00058808166,0.0,8.013256e-05,3.1119143e-09,8.013011e-05,3.1119143e-09,3.396104e-05,4.3538105e-08,2.6024649e-05,1.6234588e-07,2.0498097e-05,6.6817364e-08,1.6932829e-05,3.8442955e-09,1.6931795e-05,3.844299e-09,1.2934078e-05,2.7768383e-08,1.1962126e-05,2.5166162e-08
242,7.457174303704232,3.228765208036421,1.0,0.00063115475,0.0,0.00017931407,3.0765246e-08,9.593401e-05,3.4821568e-09,9.593288e-05,3.4821568e-09,2.9952642e-05,6.40008e-08,2.905145e-05,4.7702056e-08,2.1297019e-05,7.825346e-09,1.9029727e-05,4.2913904e-09,1.9029476e-05,4.291394e-09,1.382357e-05,3.256343e-08
243,-5.278019403462976,-0.7059105608308975,1.0,0.000115446164,7.968591e-08,4.0647825e-05,0.0,3.2659045e-05,8.0772004e-08,3.242876e-05,8.077201e-08,1.8123934e-05,8.100848e-08,1.5238943e-05,1.2831603e-07,9.204052e-06,4.5437822e-09,9.203888e-06,4.5437822e-09,5.5405535e-06,4.495074e-08,5.257081e-06,8.2080824e-08
244,2.6466130504367076,6.547860445025503,1.0,0.00017491735,0.0,0.00013703284,5.1759258e-08,2.7925933e-05,3.837668e-09,2.7925826e-05,3.837668e-09,2.6880498e-05,5.315824e-08,2.2247212e-05,5.3158253e-08,1.9967676e-05,3.6520987e-08,1.1503586e-05,7.1660665e-08,7.9760275e-06,1.0344041e-07,6.1177107e-06,8.521967e-09
245,-7.48535557371338,-7.699293468723462,1.0,0.00010073184,7.3934544e-08,4.8250407e-05,8.526813e-08,3.488049e-05,7.492223e-08,2.3624598e-05,0.0,1.989425e-05,1.1546291e-07,1.8024752e-05,8.6165855e-08,6.0585767e-06,2.6055584e-08,5.9785066e-06,2.697482e-08,3.1276688e-06,2.807802e-09,2.8891343e-06,8.7411905e-08
246,8.124878970969974,5.040059323461932,1.0,0.0005012635,0.0,6.741244e-05,3.0811336e-09,1.9502362e-05,8.113162e-08,1.570187e-05,2.7490792e-08,1.5631213e-05,7.012943e-09,1.4330727e-05,3.8069956e-09,6.6781718e-06,8.208929e-08,6.369623e-06,4.0046864e-08,5.8195333e-06,7.1143894e-08,4.610573e-06,4.0046864e-08
247,-1.0469557487924224,-2.115990762010286,1.0,5.828432e-05,0.0,2.9180579e-05,7.39444e-08,1.5611164e-05,6.0142344e-09,1.5611058e-05,6.0142344e-09,1.0021374e-05,1.1151202e-07,7.925729e-06,7.600153e-08,5.8053656e-06,2.4974412e-07,5.019488e-06,1.23296715e-08,4.6561477e-06,6.58189e-08,4.6005002e-06,7.524111e-08
248,6.370777041999009,1.2659635540373593,1.0,0.00077644846,0.0,0.0001754307,3.8251876e-08,0.00012576941,4.0503974e-09,0.00012576848,4.0503974e-09,2.7605034e-05,8.928263e-09,2.7342707e-05,7.607875e-08,2.7116379e-05,1.6310779e-07,2.3184582e-05,4.971545e-09,2.3184455e-05,4.971545e-09,2.2631293e-05,5.7604566e-08
249,9.412388767677825,-8.529962716436422,1.0,0.0003250812,0.0,0.00015019784,1.6331818e-08,5.6904977e-05,2.0245928e-08,4.143524e-05,3.23872e-08,2.4393552e-05,2.437826e-09,2.4390138e-05,2.4378295e-09,1.8407603e-05,1.6166257e-07,1.8343282e-05,1.8136419e-08,1.6860848e-05,7.2508726e-08,1.6468979e-05,7.9636486e-08
250,-10.905517636722884,1.2624378731639005,1.0,3.84352e-05,9.2178766e-08,3.567618e-05,8.252681e-08,3.4206438e-05,1.0521897e-07,2.3169057e-05,0.0,1.5445461e-05,8.2932914e-08,1.5275325e-05,1.0598856e-07,7.636524e-06,2.479165e-07,6.9531884e-06,1.1489372e-07,6.0256793e-06,9.350548e-08,5.7707566e-06,1.6339048e-07
251,7.6744065268196024,-0.44587141908028194,1.0,0.0007688142,0.0,0.00018530777,3.0424964e-08,0.00011971263,3.6222616e-09,0.00011971138,3.6222616e-09,2.6367146e-05,8.102532e-09,2.5513647e-05,7.221861e-08,2.4369394e-05,7.464247e-08,2.4347602e-05,5.7936308e-08,2.375322e-05,4.6493334e-09,2.3270637e-05,4.4597854e-09
252,4.297066488291819,6.0655375330007395,1.0,0.00029363733,0.0,0.000146715,4.502975e-08,4.6247445e-05,3.7074894e-09,4.6247384e-05,3.7074859e-09,3.830792e-05,6.637314e-08,2.4798563e-05,3.796756e-08,2.4181023e-05,4.6534566e-08,2.0008723e-05,9.70818e-08,1.0154908e-05,8.269451e-09,9.807701e-06,1.6469612e-07
253,-9.455629261537046,6.236560401925093,1.0,9.841798e-05,7.748888e-08,3.6277885e-05,9.741116e-08,3.5682024e-05,7.8431555e-08,2.3599363e-05,1.1563394e-07,2.2535873e-05,0.0,1.790875e-05,9.232008e-08,1.7838542e-05,9.2320064e-08,1.0958737e-05,1.3117456e-07,5.5092437e-06,3.127509e-08,3.3601987e-06,9.3491494e-08
254,3.1550136516912453,2.5910496925765933,1.0,0.0004730672,0.0,0.00015267414,5.551594e-08,7.9039964e-05,5.1425104e-09,7.9038444e-05,5.1425104e-09,3.13225e-05,8.617239e-08,2.2884462e-05,5.699318e-08,2.047722e-05,5.6993173e-08,1.8624192e-05,1.0894052e-08,1.6829477e-05,5.7590483e-08,1.3098251e-05,6.2567445e-09
255,9.02262475928444,-5.361770331618594,1.0,0.00048553196,0.0,0.00017715432,2.0311706e-08,5.788148e-05,2.860581e-09,5.7878442e-05,2.860581e-09,4.023679e-05,3.584769e-08,3.3108976e-05,4.802935e-08,1.9262001e-05,6.9026676e-08,1.887596e-05,7.7752254e-08,1.4528334e-05,2.2206393e-08,1.3972342e-05,6.5541883e-09
256,-0.35546075571629565,10.412524139044603,1.0,0.00011010697,5.5173082e-08,4.1819858e-05,0.0,2.8931188e-05,1.3249885e-07,1.8033046e-05,1.0866575e-07,1.5137881e-05,6.2380415e-08,1.36339695e-05,1.3242705e-08,9.752629e-06,1.6662034e-07,8.475941e-06,2.168716e-07,8.081041e-06,1.09426416e-07,7.060021e-06,2.1914661e-07
257,-2.172498054095451,10.657960495940653,1.0,0.00010497076,5.961279e-08,3.160093e-05,6.073857e-08,2.9755758e-05,1.2533445e-07,2.8306127e-05,6.073857e-08,2.335908e-05,0.0,2.146784e-05,6.5766386e-08,8.970184e-06,1.15338175e-08,5.703243e-06,8.1249595e-08,4.5800434e-06,4.6429665e-08,4.3665377e-06,6.1956754e-08
258,6.6689782135581375,9.261014641385358,1.0,0.00023942538,0.0,0.00013541801,2.9455219e-08,4.5659413e-05,1.8220351e-08,2.6076477e-05,1.5166103e-07,2.4411042e-05,2.6699496e-09,2.440907e-05,2.6699496e-09,2.2831751e-05,3.103163e-08,1.6927605e-05,8.995889e-08,1.3291094e-05,7.6851336e-08,6.7051797e-06,9.081006e-08
259,8.798943385521618,-7.11821769349406,1.0,0.0003834386,0.0,0.00016076614,2.0475952e-08,4.6396104e-05,2.7762702e-08,3.9810227e-05,2.6885658e-09,3.9807124e-05,2.6885658e-09,1.7664672e-05,2.2287438e-08,1.764379e-05,8.069214e-08,1.7291233e-05,7.18406e-08,1.0049419e-05,6.1906213e-09,9.318604e-06,3.3295429e-09
260,-9.333679058996918,3.1218608826508465,1.0,3.736304e-05,1.0101704e-07,3.695851e-05,1.0126311e-07,3.553878e-05,8.1288924e-08,2.5482143e-05,0.0,1.5766014e-05,1.0183001e-07,1.2622857e-05,1.13947664e-07,6.8422237e-06,1.949283e-08,5.7713773e-06,1.0258722e-07,3.899855e-06,3.011813e-09,3.865623e-06,6.429573e-08
261,-3.0445655031472736,-8.187845013148024,1.0,3.117791e-05,1.2750048e-07,2.8176566e-05,0.0,2.02665e-05,1.134993e-07,9.285321e-06,1.1426175e-07,7.1776444e-06,2.648422e-08,4.96324e-06,3.3017216e-09,4.9630207e-06,3.301718e-09,4.8764728e-06,4.724479e-08,2.829241e-06,3.996444e-09,2.6873201e-06,1.1451668e-07
262,-1.7096654444161619,5.730147048730373,1.0,3.76293e-05,0.0,1.3605518e-05,8.767093e-08,8.947221e-06,4.189724e-08,8.2268925e-06,4.2586485e-09,5.7332904e-06,6.566477e-09,3.9658016e-06,8.74503e-08,2.244548e-06,3.297828e-08,2.123818e-06,1.2438201e-07,2.096878e-06,7.771311e-08,1.9589154e-06,8.059837e-08
263,-5.850332889912027,10.950143240874159,1.0,9.629646e-05,6.649951e-08,3.3415767e-05,6.7506335e-08,3.1623433e-05,1.08806645e-07,3.106811e-05,6.7506335e-08,2.4201508e-05,7.132405e-08,2.0754862e-05,0.0,1.4323113e-05,1.0953541e-07,9.495958e-06,1.4687484e-07,7.396708e-06,8.981658e-09,5.3156004e-06,3.1273697e-08
264,10.970375480493527,-8.80686086158109,1.0,0.00032984087,0.0,6.7289926e-05,1.7807245e-08,1.8469213e-05,7.051874e-08,1.8294513e-05,1.6206253e-07,1.661464e-05,9.981104e-09,1.4808085e-05,2.2297222e-09,1.0930871e-05,1.2574532e-08,8.503711e-06,2.2280418e-08,7.4617255e-06,1.7192184e-07,6.851508e-06,7.493594e-08
265,-4.878331113380558,-7.998898475087688,1.0,3.368617e-05,7.111527e-08,3.23623e-05,1.1945649e-07,6.3174593e-06,2.6506836e-08,5.2769637e-06,3.9468492e-08,4.976612e-06,0.0,3.0623735e-06,1.2865526e-07,2.7822568e-06,9.249875e-08,2.3944738e-06,5.4894745e-08,1.5652566e-06,2.7866104e-08,9.812708e-07,4.0968022e-08
266,5.7542058410021255,-8.84747908734284,1.0,0.00022803347,0.0,0.00013551988,3.425616e-08,2.694712e-05,2.8476848e-09,2.6945576e-05,2.8476848e-09,2.384819e-05,3.578726e-08,1.748325e-05,9.291352e-08,1.2563001e-05,7.76493e-08,9.141591e-06,4.8518807e-08,6.984927e-06,9.376297e-08,6.9483713e-06,9.376297e-08
267,-2.0083087194683316,-10.897262846277673,1.0,0.000104430146,5.87627e-08,5.8577105e-05,6.32084e-08,3.1434243e-05,5.9890894e-08,2.9571034e-05,1.2540335e-07,2.80723e-05,5.989088e-08,2.203715e-05,1.2808835e-07,2.1611968e-05,6.428817e-08,1.6831314e-05,6.428817e-08,5.5906853e-06,6.578122e-08,4.5388106e-06,4.6616535e-08
268,-9.802163647602882,-7.556352858175733,1.0,2.0813113e-05,0.0,1.917793e-05,8.800009e-08,7.0311326e-06,1.4018447e-07,6.777322e-06,1.4779303e-08,5.846618e-06,2.4677153e-08,5.35231e-06,7.707993e-08,3.5338735e-06,8.9180375e-08,2.8733787e-06,9.700676e-08,2.7106246e-06,3.4930377e-08,2.1613585e-06,7.72e-08
269,1.8388628813136219,8.837316376899487,1.0,0.00012320477,5.0826188e-08,9.716019e-05,0.0,2.84989e-05,5.2144195e-08,2.3728931e-05,5.2144202e-08,2.0183263e-05,2.2943716e-08,1.3789685e-05,3.220979e-09,1.37893385e-05,3.220979e-09,8.839745e-06,8.088705e-08,6.044518e-06,1.2517756e-07,4.050043e-06,6.225945e-08
270,-10.677267087974043,2.782020884294038,1.0,3.817622e-05,9.302104e-08,3.589961e-05,8.1885474e-08,2.3066244e-05,0.0,7.392933e-06,1.1315706e-08,5.6462686e-06,8.3197634e-08,4.687599e-06,4.4151914e-08,2.8901702e-06,2.745832e-09,2.889922e-06,2.745832e-09,2.037597e-06,2.7316423e-07,1.3851308e-06,2.2986846e-07
271,-8.300798289288888,0.8990046463453734,1.0,0.0001057393,8.103662e-08,3.6161236e-05,1.0888269e-07,3.459095e-05,8.20264e-08,3.4380024e-05,8.202642e-08,2.924108e-05,0.0,1.5201397e-05,1.0967652e-07,6.4217097e-06,2.6475153e-08,5.3639606e-06,3.4142253e-09,5.3637496e-06,3.414229e-09,5.211739e-06,2.604057e-07
272,-5.68783501765132,-5.400629553937078,1.0,8.681033e-06,1.3348813e-07,6.0936636e-06,1.5170636e-07,5.5304736e-06,4.0000565e-08,5.228232e-06,0.0,2.7063556e-06,1.3402048e-07,2.271651e-06,6.337763e-08,2.2456322e-06,1.25049215e-08,2.1126184e-06,4.7623615e-08,1.8522389e-06,3.0069458e-08,1.6936899e-06,7.647757e-08
273,0.7567416035134737,-2.2845661183869765,1.0,0.00010966464,0.0,2.6792259e-05,6.808307e-08,2.001048e-05,5.9924314e-09,1.1795648e-05,6.140634e-08,5.890479e-06,2.43753e-07,4.3494388e-06,7.170705e-08,4.188462e-06,6.9373556e-08,3.234905e-06,1.0790009e-07,3.0474002e-06,7.236194e-09,2.9078549e-06,3.839925e-08
274,-8.851266440749846,-0.43615245733306196,1.0,0.00010409908,8.1278365e-08,3.6578134e-05,1.05479856e-07,3.469052e-05,8.225269e-08,3.4594075e-05,8.225269e-08,2.7843025e-05,0.0,1.5166427e-05,1.06284304e-07,6.5794798e-06,2.3081125e-08,4.835427e-06,3.2662264e-09,4.8352213e-06,3.2662228e-09,4.329758e-06,8.3603e-08
275,1.987682606171992,-8.384220112301271,1.0,0.00012588651,5.1091245e-08,4.6892856e-05,6.392642e-08,2.8410115e-05,1.4447103e-07,2.8276352e-05,5.2424628e-08,2.3501143e-05,5.2424628e-08,2.013928e-05,2.570403e-08,1.8708719e-05,5.2329998e-08,1.19676515e-05,6.5083114e-08,7.215137e-06,3.3188716e-08,5.9390823e-06,1.2749732e-07
276,-8.121681660560819,2.320650807819076,1.0,3.6021487e-05,1.0936532e-07,2.8965993e-05,0.0,2.7814633e-05,1.12663045e-07,1.5215712e-05,1.101548e-07,6.406705e-06,2.7200162e-08,5.2614564e-06,3.3852672e-09,5.261244e-06,3.3852672e-09,4.741713e-06,5.028005e-08,2.1527146e-06,7.6773034e-08,2.0328962e-06,2.8883892e-07
277,1.9023532304762583,3.0335020204285392,1.0,0.00024945108,0.0,0.00014497929,6.093674e-08,4.232715e-05,5.3993396e-09,4.232635e-05,5.3993396e-09,2.5570043e-05,6.2335545e-08,2.3234836e-05,6.2335545e-08,1.4474453e-05,5.6839607e-08,1.0988205e-05,7.676222e-08,1.0178986e-05,1.1328627e-08,6.840914e-06,6.5546395e-09
278,-8.838176286508476,-1.6962481795779958,1.0,0.00010407998,8.094796e-08,3.662913e-05,1.0521315e-07,3.506303e-05,8.192152e-08,2.748831e-05,0.0,1.9817277e-05,2.9100384e-09,1.5194309e-05,1.06016714e-07,6.640242e-06,2.2973424e-08,4.698319e-06,3.228358e-09,4.698104e-06,3.2283616e-09,4.0694686e-06,6.1895804e-08
