stage,method,metric,value
tr38901/resource_managers,round_robin,mean_avg_power_w,0.0006757181315474412
tr38901/resource_managers,round_robin,mean_runtime_sec,5.935759158635847
tr38901/resource_managers,round_robin,mean_bit_errors,35.45454545454545
tr38901/resource_managers,round_robin,mean_total_bits,1228800.0
tr38901/resource_managers,round_robin,mean_block_errors,0.18181818181818182
tr38901/resource_managers,round_robin,mean_total_blocks,800.0
tr38901/resource_managers,round_robin,mean_num_batches,20.0
tr38901/resource_managers,max_throughput,mean_ber,0.0
tr38901/resource_managers,max_throughput,mean_ber_upper_confidence,2.4379331653271397e-06
tr38901/resource_managers,max_throughput,mean_latency_ms,276.07340201963166
tr38901/resource_managers,max_throughput,mean_throughput_bits_per_batch,61440.0
tr38901/resource_managers,max_throughput,mean_energy_joules_per_batch,0.00018645100000000008
tr38901/resource_managers,max_throughput,mean_avg_power_w,0.0006755621647189573
tr38901/resource_managers,max_throughput,mean_runtime_sec,5.962732200363627
tr38901/resource_managers,max_throughput,mean_bit_errors,0.0
tr38901/resource_managers,max_throughput,mean_total_bits,1228800.0
tr38901/resource_managers,max_throughput,mean_block_errors,0.0
tr38901/resource_managers,max_throughput,mean_total_blocks,800.0
tr38901/resource_managers,max_throughput,mean_num_batches,20.0
tr38901/resource_managers,pf,mean_ber,7.124467329545454e-05
tr38901/resource_managers,pf,mean_ber_upper_confidence,7.870375252105001e-05
tr38901/resource_managers,pf,mean_latency_ms,276.71411637418845
tr38901/resource_managers,pf,mean_throughput_bits_per_batch,61435.62272727273
tr38901/resource_managers,pf,mean_energy_joules_per_batch,0.00018645100000000005
tr38901/resource_managers,pf,mean_avg_power_w,0.0006740184887630429
tr38901/resource_managers,pf,mean_runtime_sec,5.975650226637464
tr38901/resource_managers,pf,mean_bit_errors,87.54545454545455
tr38901/resource_managers,pf,mean_total_bits,1228800.0
tr38901/resource_managers,pf,mean_block_errors,0.2727272727272727
tr38901/resource_managers,pf,mean_total_blocks,800.0
tr38901/resource_managers,pf,mean_num_batches,20.0
tr38901/resource_managers,wmmse,mean_ber,2.781723484848485e-05
tr38901/resource_managers,wmmse,mean_ber_upper_confidence,3.2494960917663186e-05
tr38901/resource_managers,wmmse,mean_latency_ms,279.16333743785106
tr38901/resource_managers,wmmse,mean_throughput_bits_per_batch,61438.2909090909
tr38901/resource_managers,wmmse,mean_energy_joules_per_batch,0.00018645100000000008
tr38901/resource_managers,wmmse,mean_avg_power_w,0.000668086218232317
tr38901/resource_managers,wmmse,mean_runtime_sec,6.061430173911173
tr38901/resource_managers,wmmse,mean_bit_errors,34.18181818181818
tr38901/resource_managers,wmmse,mean_total_bits,1228800.0
tr38901/resource_managers,wmmse,mean_block_errors,0.09090909090909091
tr38901/resource_managers,wmmse,mean_total_blocks,800.0
tr38901/resource_managers,wmmse,mean_num_batches,20.0
tr38901/resource_managers,queue_aware,mean_ber,2.6189630681818184e-05
